,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
5392,13.0,1.0,,18.0,11.0,7.0,24.0,11.0,20.0,13.0,15.0,14.0,7.0,5.0,41.0,14.0,12.0,22.0,20.0,15.0,21.0,5.0,29.0,42.0,11.0,47.0,7.0,7.0,7.0
5393,13.0,1.0,,18.0,11.0,6.0,24.0,11.0,20.0,13.0,15.0,14.0,7.0,5.0,41.0,14.0,11.0,22.0,20.0,15.0,21.0,5.0,29.0,42.0,11.0,47.0,7.0,24.0,24.0
5394,13.0,2.0,,17.0,11.0,6.0,24.0,11.0,20.0,13.0,15.0,14.0,7.0,5.0,41.0,14.0,11.0,22.0,20.0,15.0,21.0,5.0,29.0,42.0,10.0,46.0,7.0,39.0,39.0
5395,13.0,2.0,,17.0,11.0,6.0,24.0,11.0,20.0,13.0,15.0,14.0,7.0,5.0,41.0,14.0,11.0,22.0,20.0,15.0,21.0,5.0,29.0,42.0,11.0,47.0,7.0,37.0,37.0
5396,13.0,1.0,,17.0,11.0,6.0,24.0,11.0,20.0,13.0,15.0,14.0,7.0,5.0,41.0,14.0,11.0,22.0,20.0,15.0,21.0,5.0,29.0,41.0,11.0,47.0,7.0,46.0,46.0
5397,13.0,1.0,,17.0,12.0,6.0,24.0,11.0,20.0,13.0,15.0,14.0,7.0,5.0,41.0,14.0,11.0,22.0,19.0,15.0,21.0,6.0,29.0,41.0,12.0,48.0,7.0,10.0,10.0
5398,13.0,1.0,,16.0,11.0,6.0,24.0,11.0,20.0,13.0,15.0,14.0,7.0,5.0,41.0,14.0,11.0,21.0,19.0,15.0,21.0,6.0,29.0,40.0,13.0,48.0,7.0,,
5399,13.0,2.0,,16.0,11.0,6.0,24.0,11.0,20.0,13.0,14.0,14.0,7.0,6.0,41.0,14.0,12.0,21.0,19.0,15.0,21.0,6.0,29.0,40.0,13.0,48.0,7.0,8.0,8.0
5400,13.0,1.0,,16.0,11.0,6.0,24.0,11.0,21.0,13.0,14.0,14.0,7.0,6.0,42.0,14.0,12.0,21.0,19.0,15.0,21.0,6.0,29.0,39.0,14.0,49.0,7.0,17.0,17.0
5401,13.0,2.0,,16.0,11.0,6.0,24.0,11.0,20.0,13.0,14.0,14.0,7.0,6.0,42.0,13.0,12.0,21.0,19.0,15.0,21.0,6.0,29.0,39.0,13.0,49.0,7.0,33.0,33.0
5402,13.0,2.0,,16.0,11.0,6.0,24.0,11.0,21.0,13.0,14.0,14.0,7.0,7.0,42.0,13.0,12.0,21.0,19.0,15.0,21.0,6.0,29.0,39.0,13.0,49.0,7.0,48.0,48.0
5403,13.0,1.0,,16.0,12.0,5.0,24.0,11.0,21.0,13.0,14.0,14.0,7.0,7.0,41.0,13.0,12.0,21.0,19.0,15.0,21.0,6.0,29.0,39.0,12.0,49.0,7.0,32.0,32.0
5404,13.0,1.0,,16.0,12.0,5.0,24.0,12.0,21.0,12.0,14.0,14.0,7.0,7.0,41.0,13.0,12.0,21.0,19.0,15.0,21.0,6.0,29.0,39.0,11.0,49.0,7.0,34.0,34.0
5405,13.0,,,15.0,11.0,5.0,24.0,12.0,21.0,12.0,15.0,14.0,7.0,7.0,41.0,13.0,12.0,21.0,19.0,15.0,22.0,6.0,29.0,40.0,11.0,49.0,7.0,38.0,38.0
5406,13.0,,,15.0,12.0,5.0,24.0,11.0,21.0,12.0,15.0,13.0,7.0,7.0,41.0,13.0,12.0,21.0,19.0,15.0,22.0,6.0,29.0,40.0,10.0,49.0,7.0,20.0,20.0
5407,13.0,2.0,,15.0,12.0,5.0,24.0,11.0,21.0,12.0,15.0,13.0,7.0,8.0,41.0,13.0,12.0,21.0,19.0,15.0,22.0,6.0,29.0,40.0,10.0,48.0,7.0,23.0,23.0
5408,13.0,1.0,,15.0,12.0,5.0,24.0,11.0,21.0,12.0,15.0,13.0,7.0,8.0,40.0,13.0,12.0,21.0,19.0,15.0,22.0,6.0,29.0,40.0,10.0,48.0,8.0,6.0,6.0
5409,13.0,2.0,,15.0,12.0,5.0,24.0,11.0,21.0,12.0,15.0,13.0,7.0,8.0,40.0,13.0,12.0,21.0,19.0,15.0,22.0,7.0,29.0,40.0,10.0,48.0,8.0,45.0,45.0
5410,13.0,1.0,,15.0,12.0,5.0,24.0,11.0,21.0,12.0,15.0,13.0,7.0,8.0,40.0,13.0,12.0,21.0,19.0,15.0,22.0,7.0,29.0,40.0,10.0,48.0,8.0,17.0,17.0
5411,13.0,2.0,,15.0,12.0,5.0,24.0,11.0,21.0,12.0,15.0,13.0,7.0,8.0,40.0,13.0,12.0,20.0,19.0,15.0,22.0,7.0,29.0,40.0,10.0,47.0,9.0,33.0,33.0
5412,13.0,2.0,,15.0,12.0,5.0,24.0,11.0,22.0,12.0,15.0,13.0,7.0,8.0,40.0,13.0,12.0,20.0,19.0,15.0,22.0,7.0,29.0,40.0,10.0,47.0,9.0,38.0,38.0
5413,13.0,1.0,,15.0,12.0,5.0,24.0,11.0,22.0,12.0,15.0,13.0,8.0,8.0,39.0,13.0,12.0,20.0,19.0,15.0,23.0,7.0,29.0,39.0,11.0,47.0,9.0,9.0,9.0
5414,13.0,3.0,,15.0,12.0,5.0,24.0,11.0,21.0,12.0,15.0,13.0,8.0,8.0,39.0,13.0,11.0,20.0,18.0,15.0,23.0,7.0,29.0,39.0,11.0,48.0,9.0,28.0,28.0
5415,13.0,2.0,,14.0,12.0,5.0,24.0,11.0,21.0,12.0,15.0,12.0,9.0,9.0,39.0,12.0,11.0,20.0,17.0,15.0,22.0,8.0,29.0,39.0,12.0,48.0,9.0,12.0,12.0
5416,13.0,1.0,,14.0,12.0,5.0,24.0,11.0,21.0,12.0,14.0,12.0,9.0,9.0,39.0,12.0,10.0,20.0,16.0,15.0,21.0,8.0,29.0,39.0,13.0,48.0,9.0,16.0,16.0
5417,13.0,,,14.0,12.0,5.0,23.0,11.0,20.0,12.0,14.0,12.0,10.0,9.0,39.0,12.0,10.0,20.0,15.0,15.0,21.0,8.0,29.0,39.0,13.0,48.0,9.0,33.0,33.0
5418,13.0,1.0,,14.0,12.0,5.0,23.0,10.0,20.0,11.0,14.0,12.0,10.0,9.0,38.0,12.0,9.0,19.0,15.0,15.0,20.0,8.0,29.0,38.0,14.0,49.0,9.0,8.0,8.0
5419,13.0,1.0,8.0,14.0,12.0,5.0,23.0,10.0,20.0,11.0,13.0,12.0,10.0,9.0,38.0,12.0,9.0,19.0,14.0,15.0,19.0,8.0,29.0,38.0,14.0,43.0,9.0,33.0,33.0
5420,13.0,1.0,8.0,14.0,12.0,5.0,23.0,10.0,20.0,11.0,13.0,11.0,10.0,9.0,38.0,12.0,9.0,19.0,14.0,14.0,18.0,8.0,29.0,38.0,14.0,37.0,9.0,22.0,22.0
5421,13.0,2.0,,14.0,12.0,5.0,23.0,10.0,19.0,13.0,14.0,11.0,10.0,9.0,38.0,12.0,9.0,19.0,13.0,14.0,18.0,8.0,29.0,38.0,14.0,32.0,9.0,19.0,19.0
5422,13.0,1.0,,14.0,12.0,5.0,23.0,10.0,19.0,14.0,14.0,11.0,10.0,9.0,37.0,12.0,9.0,19.0,13.0,14.0,17.0,8.0,29.0,37.0,14.0,26.0,9.0,5.0,5.0
5423,13.0,7.0,,14.0,11.0,5.0,22.0,10.0,19.0,15.0,13.0,11.0,10.0,10.0,37.0,11.0,9.0,18.0,12.0,14.0,17.0,8.0,29.0,37.0,14.0,21.0,9.0,33.0,33.0
5424,13.0,12.0,,14.0,12.0,5.0,22.0,10.0,19.0,14.0,13.0,11.0,10.0,10.0,37.0,11.0,9.0,18.0,12.0,14.0,17.0,8.0,30.0,37.0,14.0,15.0,9.0,49.0,49.0
5425,13.0,2.0,,14.0,12.0,5.0,22.0,10.0,18.0,14.0,12.0,11.0,10.0,10.0,37.0,11.0,9.0,18.0,12.0,14.0,17.0,9.0,30.0,37.0,14.0,15.0,9.0,13.0,13.0
5426,13.0,3.0,16.0,14.0,12.0,5.0,22.0,9.0,18.0,14.0,12.0,11.0,10.0,10.0,36.0,11.0,9.0,18.0,11.0,14.0,17.0,9.0,30.0,37.0,14.0,15.0,9.0,47.0,47.0
5427,13.0,3.0,8.0,14.0,12.0,5.0,22.0,9.0,18.0,13.0,13.0,11.0,10.0,11.0,36.0,11.0,8.0,18.0,11.0,14.0,16.0,9.0,30.0,36.0,14.0,15.0,9.0,49.0,49.0
5428,13.0,11.0,8.0,14.0,11.0,5.0,22.0,9.0,18.0,14.0,13.0,11.0,10.0,11.0,36.0,11.0,8.0,18.0,11.0,14.0,16.0,9.0,30.0,36.0,14.0,15.0,9.0,37.0,37.0
5429,13.0,6.0,8.0,14.0,11.0,6.0,21.0,9.0,18.0,14.0,14.0,11.0,10.0,11.0,35.0,11.0,8.0,18.0,11.0,14.0,16.0,9.0,30.0,36.0,14.0,16.0,10.0,20.0,20.0
5430,13.0,3.0,16.0,14.0,11.0,6.0,21.0,10.0,18.0,14.0,14.0,11.0,10.0,11.0,35.0,11.0,8.0,18.0,11.0,14.0,18.0,9.0,30.0,36.0,14.0,16.0,10.0,27.0,27.0
5431,13.0,2.0,8.0,14.0,11.0,6.0,21.0,10.0,18.0,14.0,15.0,10.0,10.0,12.0,35.0,11.0,8.0,17.0,11.0,15.0,19.0,10.0,30.0,35.0,14.0,16.0,10.0,9.0,9.0
5432,13.0,2.0,8.0,14.0,11.0,6.0,21.0,10.0,18.0,15.0,15.0,10.0,10.0,12.0,34.0,11.0,8.0,17.0,11.0,15.0,19.0,10.0,30.0,35.0,14.0,15.0,10.0,16.0,16.0
5433,13.0,2.0,8.0,14.0,11.0,7.0,21.0,9.0,17.0,15.0,15.0,10.0,10.0,12.0,34.0,11.0,8.0,17.0,11.0,15.0,19.0,10.0,30.0,34.0,14.0,15.0,10.0,34.0,34.0
5434,13.0,1.0,8.0,14.0,11.0,7.0,21.0,9.0,17.0,15.0,15.0,10.0,10.0,13.0,33.0,11.0,8.0,17.0,11.0,15.0,19.0,10.0,30.0,33.0,14.0,15.0,10.0,48.0,48.0
5435,13.0,5.0,16.0,15.0,11.0,7.0,21.0,9.0,17.0,16.0,16.0,10.0,10.0,13.0,32.0,11.0,8.0,17.0,11.0,15.0,19.0,11.0,30.0,33.0,14.0,15.0,9.0,27.0,27.0
5436,13.0,24.0,8.0,15.0,11.0,7.0,21.0,10.0,17.0,16.0,17.0,10.0,10.0,14.0,32.0,11.0,8.0,17.0,11.0,15.0,19.0,11.0,30.0,32.0,14.0,15.0,9.0,4.0,4.0
5437,13.0,23.0,8.0,15.0,12.0,8.0,21.0,10.0,17.0,18.0,17.0,10.0,10.0,14.0,31.0,11.0,8.0,16.0,11.0,15.0,18.0,11.0,30.0,32.0,14.0,15.0,10.0,6.0,6.0
5438,13.0,8.0,8.0,15.0,13.0,8.0,21.0,10.0,17.0,21.0,16.0,10.0,10.0,14.0,31.0,11.0,8.0,16.0,11.0,15.0,18.0,11.0,30.0,32.0,14.0,15.0,10.0,41.0,41.0
5439,13.0,8.0,16.0,16.0,13.0,9.0,21.0,10.0,18.0,22.0,15.0,10.0,10.0,15.0,30.0,11.0,8.0,16.0,11.0,15.0,17.0,11.0,30.0,31.0,14.0,15.0,10.0,13.0,13.0
5440,13.0,7.0,8.0,16.0,14.0,9.0,21.0,10.0,18.0,22.0,16.0,10.0,10.0,15.0,29.0,11.0,8.0,16.0,11.0,15.0,17.0,12.0,30.0,31.0,14.0,15.0,10.0,29.0,29.0
5441,13.0,8.0,8.0,16.0,15.0,9.0,22.0,10.0,18.0,22.0,16.0,10.0,10.0,15.0,29.0,11.0,8.0,16.0,10.0,15.0,17.0,12.0,30.0,31.0,14.0,16.0,10.0,37.0,37.0
5442,13.0,4.0,8.0,17.0,16.0,9.0,22.0,10.0,18.0,21.0,16.0,10.0,10.0,16.0,29.0,11.0,8.0,16.0,10.0,15.0,17.0,12.0,30.0,30.0,14.0,16.0,10.0,40.0,40.0
5443,13.0,10.0,8.0,17.0,15.0,9.0,22.0,10.0,18.0,21.0,16.0,10.0,10.0,16.0,28.0,11.0,8.0,16.0,10.0,15.0,17.0,12.0,30.0,30.0,15.0,16.0,10.0,4.0,4.0
5444,13.0,6.0,8.0,17.0,15.0,9.0,22.0,10.0,19.0,22.0,16.0,10.0,10.0,16.0,27.0,11.0,8.0,16.0,10.0,15.0,16.0,12.0,30.0,30.0,16.0,16.0,10.0,46.0,46.0
5445,13.0,4.0,16.0,18.0,14.0,10.0,22.0,11.0,19.0,22.0,16.0,10.0,10.0,16.0,27.0,11.0,8.0,16.0,10.0,15.0,16.0,12.0,30.0,30.0,17.0,17.0,10.0,6.0,6.0
5446,13.0,3.0,8.0,18.0,14.0,10.0,22.0,11.0,19.0,22.0,16.0,10.0,11.0,16.0,27.0,11.0,8.0,15.0,10.0,15.0,16.0,13.0,30.0,30.0,19.0,17.0,10.0,24.0,24.0
5447,13.0,2.0,8.0,18.0,14.0,10.0,22.0,11.0,19.0,21.0,16.0,10.0,11.0,16.0,27.0,11.0,8.0,15.0,10.0,15.0,16.0,13.0,30.0,29.0,20.0,18.0,10.0,49.0,49.0
5448,13.0,2.0,16.0,18.0,13.0,10.0,22.0,11.0,19.0,21.0,16.0,10.0,10.0,16.0,26.0,11.0,8.0,15.0,10.0,15.0,16.0,13.0,30.0,29.0,21.0,18.0,10.0,29.0,29.0
5449,13.0,2.0,8.0,18.0,13.0,10.0,22.0,11.0,19.0,21.0,16.0,10.0,10.0,17.0,26.0,11.0,8.0,15.0,10.0,15.0,16.0,13.0,30.0,29.0,20.0,18.0,11.0,29.0,29.0
5450,13.0,2.0,8.0,19.0,13.0,10.0,21.0,11.0,19.0,21.0,16.0,10.0,10.0,17.0,26.0,11.0,8.0,15.0,10.0,14.0,16.0,13.0,30.0,30.0,20.0,18.0,11.0,,
5451,13.0,2.0,,18.0,13.0,10.0,21.0,11.0,19.0,21.0,16.0,10.0,10.0,17.0,26.0,11.0,8.0,15.0,9.0,14.0,15.0,13.0,30.0,30.0,19.0,18.0,11.0,44.0,44.0
5452,13.0,1.0,,19.0,12.0,9.0,21.0,11.0,19.0,21.0,15.0,10.0,10.0,17.0,25.0,10.0,8.0,15.0,9.0,14.0,15.0,13.0,30.0,30.0,19.0,18.0,11.0,21.0,21.0
5453,13.0,1.0,,19.0,12.0,9.0,21.0,11.0,18.0,20.0,14.0,10.0,10.0,17.0,25.0,10.0,8.0,15.0,9.0,14.0,15.0,13.0,30.0,31.0,18.0,18.0,11.0,1.0,1.0
5454,13.0,1.0,,19.0,11.0,9.0,21.0,11.0,18.0,20.0,13.0,10.0,10.0,17.0,25.0,10.0,8.0,15.0,9.0,14.0,15.0,13.0,30.0,31.0,17.0,18.0,12.0,39.0,39.0
5455,13.0,1.0,,19.0,11.0,9.0,21.0,11.0,18.0,20.0,12.0,10.0,10.0,17.0,24.0,11.0,8.0,15.0,9.0,14.0,15.0,13.0,30.0,31.0,17.0,17.0,12.0,30.0,30.0
5456,13.0,1.0,,19.0,10.0,9.0,20.0,11.0,18.0,19.0,12.0,10.0,10.0,18.0,24.0,11.0,7.0,15.0,9.0,14.0,14.0,13.0,30.0,31.0,16.0,17.0,12.0,49.0,49.0
5457,13.0,1.0,,19.0,10.0,9.0,20.0,11.0,18.0,19.0,12.0,10.0,10.0,18.0,23.0,10.0,7.0,15.0,9.0,14.0,14.0,13.0,30.0,31.0,16.0,16.0,12.0,13.0,13.0
5458,13.0,,,19.0,10.0,9.0,20.0,11.0,18.0,19.0,11.0,9.0,10.0,18.0,24.0,10.0,8.0,15.0,9.0,14.0,14.0,13.0,30.0,31.0,15.0,16.0,12.0,6.0,6.0
5459,13.0,1.0,,19.0,10.0,9.0,20.0,11.0,18.0,18.0,11.0,9.0,10.0,18.0,24.0,10.0,8.0,15.0,9.0,14.0,14.0,13.0,30.0,31.0,14.0,15.0,12.0,36.0,36.0
5460,13.0,,,19.0,9.0,9.0,20.0,11.0,18.0,18.0,11.0,9.0,10.0,18.0,24.0,10.0,8.0,15.0,8.0,14.0,14.0,13.0,30.0,31.0,14.0,15.0,12.0,29.0,29.0
5461,13.0,1.0,,19.0,9.0,9.0,20.0,10.0,18.0,18.0,11.0,9.0,10.0,17.0,25.0,10.0,8.0,14.0,9.0,14.0,14.0,13.0,30.0,32.0,13.0,15.0,13.0,46.0,46.0
5462,13.0,1.0,,19.0,9.0,9.0,20.0,10.0,17.0,18.0,11.0,9.0,10.0,17.0,25.0,10.0,8.0,14.0,9.0,14.0,14.0,13.0,30.0,33.0,13.0,15.0,13.0,25.0,25.0
5463,13.0,1.0,,18.0,9.0,9.0,20.0,10.0,17.0,17.0,11.0,9.0,10.0,17.0,25.0,10.0,8.0,14.0,9.0,14.0,14.0,13.0,30.0,34.0,12.0,15.0,14.0,24.0,24.0
5464,13.0,1.0,,18.0,9.0,9.0,20.0,10.0,17.0,17.0,11.0,9.0,10.0,17.0,24.0,10.0,8.0,14.0,9.0,14.0,13.0,13.0,31.0,35.0,11.0,15.0,14.0,45.0,45.0
5465,13.0,1.0,,18.0,9.0,8.0,19.0,10.0,17.0,17.0,11.0,9.0,10.0,17.0,24.0,10.0,8.0,14.0,9.0,14.0,13.0,13.0,31.0,37.0,11.0,16.0,15.0,44.0,44.0
5466,13.0,1.0,,18.0,9.0,8.0,19.0,10.0,17.0,17.0,11.0,9.0,9.0,17.0,25.0,10.0,8.0,14.0,9.0,14.0,13.0,13.0,31.0,38.0,10.0,16.0,15.0,20.0,20.0
5467,13.0,1.0,,18.0,9.0,8.0,19.0,10.0,17.0,16.0,11.0,9.0,9.0,17.0,26.0,10.0,8.0,14.0,9.0,14.0,12.0,13.0,31.0,37.0,10.0,17.0,15.0,17.0,17.0
5468,13.0,1.0,,17.0,9.0,8.0,19.0,10.0,17.0,16.0,11.0,9.0,9.0,16.0,27.0,10.0,8.0,14.0,9.0,14.0,12.0,13.0,31.0,37.0,9.0,17.0,15.0,24.0,24.0
5469,13.0,3.0,,17.0,9.0,8.0,19.0,10.0,17.0,16.0,11.0,9.0,9.0,16.0,28.0,10.0,8.0,14.0,9.0,14.0,12.0,13.0,31.0,37.0,8.0,18.0,14.0,46.0,46.0
5470,13.0,3.0,,16.0,9.0,8.0,19.0,10.0,17.0,16.0,11.0,9.0,9.0,16.0,28.0,10.0,8.0,14.0,9.0,14.0,12.0,13.0,31.0,36.0,8.0,19.0,14.0,8.0,8.0
5471,13.0,3.0,,16.0,9.0,8.0,20.0,10.0,17.0,16.0,12.0,9.0,9.0,16.0,29.0,10.0,9.0,14.0,10.0,14.0,12.0,13.0,31.0,36.0,7.0,20.0,14.0,45.0,45.0
5472,13.0,4.0,,16.0,9.0,8.0,20.0,10.0,17.0,16.0,12.0,9.0,9.0,15.0,30.0,10.0,9.0,14.0,11.0,14.0,12.0,13.0,31.0,36.0,7.0,21.0,14.0,24.0,24.0
5473,13.0,4.0,,16.0,9.0,8.0,20.0,10.0,17.0,15.0,12.0,9.0,9.0,15.0,30.0,10.0,9.0,15.0,11.0,14.0,12.0,12.0,31.0,36.0,7.0,20.0,14.0,28.0,28.0
5474,13.0,3.0,,16.0,9.0,9.0,20.0,10.0,17.0,15.0,12.0,9.0,9.0,15.0,30.0,10.0,9.0,15.0,11.0,14.0,12.0,12.0,31.0,37.0,7.0,19.0,14.0,6.0,6.0
5475,13.0,3.0,,16.0,10.0,9.0,20.0,10.0,17.0,15.0,13.0,9.0,9.0,15.0,31.0,10.0,9.0,15.0,11.0,14.0,12.0,12.0,31.0,38.0,7.0,18.0,14.0,37.0,37.0
5476,13.0,2.0,,16.0,10.0,9.0,20.0,10.0,17.0,15.0,13.0,9.0,9.0,14.0,31.0,10.0,9.0,15.0,12.0,13.0,12.0,12.0,31.0,39.0,7.0,17.0,15.0,21.0,21.0
5477,13.0,2.0,,16.0,10.0,8.0,20.0,10.0,17.0,15.0,13.0,9.0,9.0,14.0,32.0,10.0,10.0,16.0,12.0,13.0,12.0,12.0,31.0,40.0,7.0,17.0,15.0,31.0,31.0
5478,13.0,3.0,,16.0,10.0,8.0,20.0,10.0,16.0,15.0,13.0,9.0,9.0,14.0,32.0,10.0,10.0,16.0,12.0,13.0,12.0,11.0,31.0,40.0,7.0,16.0,15.0,13.0,13.0
5479,13.0,3.0,,16.0,10.0,9.0,20.0,10.0,16.0,15.0,13.0,9.0,9.0,14.0,32.0,10.0,10.0,16.0,12.0,13.0,12.0,11.0,31.0,41.0,7.0,16.0,15.0,31.0,31.0
5480,13.0,3.0,,16.0,10.0,9.0,20.0,10.0,16.0,15.0,14.0,9.0,9.0,14.0,33.0,10.0,10.0,17.0,12.0,13.0,12.0,11.0,31.0,41.0,8.0,16.0,15.0,21.0,21.0
5481,13.0,7.0,,17.0,10.0,9.0,21.0,10.0,16.0,15.0,14.0,9.0,9.0,13.0,33.0,9.0,10.0,17.0,13.0,13.0,12.0,11.0,31.0,41.0,8.0,16.0,15.0,28.0,28.0
5482,13.0,20.0,,17.0,10.0,9.0,21.0,10.0,16.0,14.0,14.0,8.0,9.0,13.0,34.0,9.0,10.0,17.0,13.0,13.0,12.0,11.0,31.0,41.0,9.0,16.0,15.0,12.0,12.0
5483,13.0,10.0,,17.0,10.0,9.0,21.0,10.0,16.0,14.0,14.0,8.0,9.0,13.0,35.0,9.0,10.0,17.0,13.0,13.0,12.0,11.0,31.0,41.0,10.0,16.0,15.0,39.0,39.0
5484,13.0,11.0,,17.0,11.0,10.0,21.0,11.0,16.0,14.0,15.0,8.0,9.0,13.0,35.0,9.0,11.0,17.0,13.0,13.0,12.0,11.0,32.0,42.0,10.0,16.0,15.0,47.0,47.0
5485,13.0,7.0,,18.0,12.0,10.0,21.0,11.0,16.0,14.0,15.0,9.0,9.0,13.0,36.0,9.0,11.0,17.0,13.0,13.0,12.0,11.0,32.0,42.0,10.0,19.0,16.0,22.0,22.0
5486,13.0,4.0,,18.0,14.0,10.0,21.0,11.0,16.0,14.0,15.0,9.0,9.0,12.0,36.0,9.0,11.0,18.0,12.0,13.0,12.0,11.0,32.0,43.0,9.0,23.0,16.0,14.0,14.0
5487,13.0,3.0,,19.0,15.0,10.0,21.0,11.0,17.0,14.0,16.0,8.0,10.0,12.0,36.0,9.0,11.0,18.0,12.0,13.0,12.0,11.0,32.0,44.0,8.0,26.0,16.0,17.0,17.0
5488,13.0,3.0,,19.0,13.0,10.0,21.0,11.0,18.0,14.0,16.0,8.0,10.0,12.0,36.0,9.0,11.0,18.0,12.0,13.0,12.0,11.0,32.0,45.0,8.0,29.0,16.0,24.0,24.0
5489,13.0,3.0,,19.0,13.0,10.0,21.0,12.0,18.0,14.0,17.0,8.0,10.0,12.0,37.0,9.0,11.0,18.0,13.0,13.0,12.0,10.0,32.0,45.0,7.0,32.0,16.0,34.0,34.0
5490,13.0,3.0,,19.0,12.0,10.0,22.0,12.0,18.0,14.0,17.0,9.0,10.0,12.0,37.0,9.0,11.0,19.0,13.0,13.0,12.0,10.0,32.0,46.0,7.0,35.0,17.0,17.0,17.0
5491,13.0,2.0,,20.0,12.0,11.0,22.0,11.0,17.0,14.0,17.0,9.0,10.0,12.0,37.0,9.0,11.0,19.0,13.0,13.0,12.0,10.0,32.0,46.0,7.0,37.0,17.0,16.0,16.0
5492,13.0,2.0,16.0,20.0,12.0,11.0,22.0,11.0,17.0,14.0,18.0,9.0,10.0,12.0,37.0,9.0,12.0,19.0,13.0,12.0,12.0,10.0,32.0,46.0,7.0,38.0,16.0,38.0,38.0
5493,13.0,2.0,8.0,20.0,12.0,11.0,22.0,11.0,17.0,15.0,19.0,8.0,10.0,12.0,38.0,9.0,12.0,18.0,12.0,12.0,12.0,10.0,32.0,46.0,7.0,40.0,16.0,,
5494,13.0,4.0,8.0,20.0,12.0,11.0,22.0,11.0,17.0,18.0,19.0,9.0,10.0,12.0,38.0,9.0,12.0,18.0,12.0,12.0,12.0,10.0,32.0,46.0,7.0,42.0,16.0,44.0,44.0
5495,13.0,3.0,,20.0,12.0,11.0,22.0,11.0,17.0,21.0,19.0,9.0,10.0,12.0,38.0,9.0,12.0,18.0,11.0,12.0,12.0,10.0,32.0,46.0,7.0,44.0,16.0,39.0,39.0
5496,13.0,3.0,,20.0,12.0,11.0,22.0,11.0,17.0,23.0,18.0,9.0,10.0,12.0,38.0,9.0,12.0,18.0,12.0,12.0,12.0,10.0,32.0,46.0,7.0,46.0,16.0,18.0,18.0
5497,13.0,3.0,,21.0,12.0,12.0,22.0,11.0,17.0,23.0,17.0,9.0,10.0,12.0,38.0,9.0,12.0,18.0,12.0,12.0,12.0,10.0,32.0,46.0,7.0,43.0,16.0,45.0,45.0
5498,13.0,3.0,,21.0,12.0,13.0,22.0,11.0,17.0,23.0,16.0,9.0,10.0,12.0,39.0,9.0,12.0,18.0,12.0,12.0,12.0,10.0,32.0,47.0,7.0,41.0,16.0,7.0,7.0
5499,13.0,3.0,,22.0,12.0,13.0,22.0,11.0,18.0,22.0,15.0,9.0,10.0,12.0,39.0,9.0,12.0,19.0,12.0,12.0,12.0,9.0,32.0,47.0,7.0,39.0,16.0,44.0,44.0
5500,13.0,3.0,,22.0,11.0,13.0,21.0,12.0,18.0,21.0,15.0,8.0,10.0,12.0,39.0,9.0,12.0,19.0,13.0,12.0,13.0,9.0,32.0,47.0,7.0,37.0,16.0,32.0,32.0
5501,13.0,3.0,,23.0,11.0,14.0,21.0,12.0,18.0,21.0,15.0,9.0,10.0,11.0,39.0,9.0,12.0,19.0,13.0,12.0,13.0,9.0,32.0,47.0,7.0,35.0,16.0,46.0,46.0
5502,13.0,3.0,,23.0,11.0,14.0,21.0,12.0,18.0,20.0,15.0,9.0,10.0,11.0,39.0,9.0,12.0,19.0,13.0,12.0,13.0,9.0,32.0,48.0,7.0,33.0,16.0,35.0,35.0
5503,13.0,3.0,,23.0,11.0,14.0,21.0,12.0,18.0,20.0,15.0,9.0,10.0,11.0,39.0,9.0,12.0,19.0,13.0,12.0,13.0,9.0,32.0,48.0,7.0,31.0,16.0,30.0,30.0
5504,13.0,3.0,,24.0,11.0,14.0,21.0,12.0,18.0,20.0,16.0,9.0,10.0,11.0,39.0,9.0,12.0,19.0,13.0,12.0,13.0,9.0,32.0,48.0,7.0,30.0,16.0,17.0,17.0
5505,13.0,2.0,,23.0,11.0,14.0,21.0,12.0,18.0,20.0,16.0,9.0,10.0,11.0,39.0,9.0,12.0,20.0,14.0,12.0,13.0,9.0,32.0,48.0,7.0,28.0,16.0,3.0,3.0
5506,13.0,1.0,8.0,24.0,11.0,14.0,21.0,12.0,17.0,19.0,16.0,9.0,10.0,11.0,39.0,9.0,12.0,20.0,14.0,12.0,13.0,9.0,32.0,48.0,7.0,27.0,16.0,37.0,37.0
5507,13.0,,8.0,24.0,11.0,14.0,21.0,12.0,18.0,19.0,16.0,9.0,10.0,11.0,39.0,9.0,12.0,20.0,14.0,12.0,13.0,9.0,32.0,48.0,7.0,26.0,16.0,15.0,15.0
5508,13.0,,,24.0,11.0,14.0,20.0,11.0,18.0,19.0,17.0,8.0,10.0,11.0,39.0,9.0,13.0,20.0,14.0,13.0,15.0,9.0,33.0,48.0,7.0,24.0,16.0,29.0,29.0
5509,13.0,2.0,,24.0,11.0,14.0,20.0,11.0,18.0,19.0,17.0,8.0,10.0,11.0,39.0,9.0,13.0,20.0,15.0,13.0,17.0,9.0,33.0,48.0,6.0,21.0,15.0,36.0,36.0
5510,13.0,1.0,,23.0,11.0,14.0,21.0,10.0,18.0,18.0,17.0,8.0,10.0,11.0,39.0,9.0,13.0,20.0,16.0,13.0,17.0,9.0,33.0,48.0,5.0,18.0,15.0,4.0,4.0
