,0
932,2016-05-08 21:50:00
933,2016-05-08 22:00:00
934,2016-05-08 22:10:00
935,2016-05-08 22:20:00
936,2016-05-08 22:30:00
937,2016-05-08 22:40:00
938,2016-05-08 22:50:00
939,2016-05-08 23:00:00
940,2016-05-08 23:10:00
941,2016-05-08 23:20:00
942,2016-05-08 23:30:00
943,2016-05-08 23:40:00
944,2016-05-08 23:50:00
945,2016-05-09 00:00:00
946,2016-05-09 00:10:00
947,2016-05-09 00:20:00
948,2016-05-09 00:30:00
949,2016-05-09 00:40:00
950,2016-05-09 00:50:00
951,2016-05-09 01:00:00
952,2016-05-09 01:10:00
953,2016-05-09 01:20:00
954,2016-05-09 01:30:00
955,2016-05-09 01:40:00
956,2016-05-09 01:50:00
957,2016-05-09 02:00:00
958,2016-05-09 02:10:00
959,2016-05-09 02:20:00
960,2016-05-09 02:30:00
961,2016-05-09 02:40:00
962,2016-05-09 02:50:00
963,2016-05-09 03:00:00
964,2016-05-09 03:10:00
965,2016-05-09 03:20:00
966,2016-05-09 03:30:00
967,2016-05-09 03:40:00
968,2016-05-09 03:50:00
969,2016-05-09 04:00:00
970,2016-05-09 04:10:00
971,2016-05-09 04:20:00
972,2016-05-09 04:30:00
973,2016-05-09 04:40:00
974,2016-05-09 04:50:00
975,2016-05-09 05:00:00
976,2016-05-09 05:10:00
977,2016-05-09 05:20:00
978,2016-05-09 05:30:00
979,2016-05-09 05:40:00
980,2016-05-09 05:50:00
981,2016-05-09 06:00:00
982,2016-05-09 06:10:00
983,2016-05-09 06:20:00
984,2016-05-09 21:40:00
985,2016-05-09 21:50:00
986,2016-05-09 22:00:00
987,2016-05-09 22:20:00
988,2016-05-10 02:40:00
989,2016-05-10 03:40:00
990,2016-05-10 03:50:00
991,2016-05-10 04:00:00
992,2016-05-10 04:20:00
993,2016-05-10 04:30:00
994,2016-05-10 04:40:00
995,2016-05-10 04:50:00
996,2016-05-10 05:00:00
997,2016-05-10 05:10:00
998,2016-05-10 05:20:00
999,2016-05-10 05:30:00
1000,2016-05-10 05:40:00
1001,2016-05-10 05:50:00
1002,2016-05-10 06:00:00
1003,2016-05-10 06:10:00
1004,2016-05-10 06:20:00
1005,2016-05-10 06:30:00
1006,2016-05-10 06:40:00
1007,2016-05-10 06:50:00
1008,2016-05-10 07:00:00
1009,2016-05-10 07:10:00
1010,2016-05-10 07:40:00
1011,2016-05-10 07:50:00
1012,2016-05-10 08:00:00
1013,2016-05-10 08:10:00
1014,2016-05-10 08:20:00
1015,2016-05-10 08:30:00
1016,2016-05-10 09:00:00
1017,2016-05-10 09:10:00
1018,2016-05-10 09:20:00
1019,2016-05-10 09:30:00
1020,2016-05-10 09:40:00
1021,2016-05-10 09:50:00
1022,2016-05-10 10:00:00
1023,2016-05-10 10:10:00
1024,2016-05-10 10:20:00
1025,2016-05-10 10:30:00
1026,2016-05-10 10:40:00
1027,2016-05-10 10:50:00
1028,2016-05-10 11:00:00
1029,2016-05-10 11:10:00
1030,2016-05-10 11:20:00
1031,2016-05-10 11:30:00
1032,2016-05-10 11:40:00
1033,2016-05-10 11:50:00
1034,2016-05-10 12:00:00
1035,2016-05-10 12:10:00
1036,2016-05-10 12:20:00
1037,2016-05-10 12:30:00
1038,2016-05-10 12:40:00
1039,2016-05-10 12:50:00
1040,2016-05-10 13:00:00
1041,2016-05-10 13:10:00
1042,2016-05-10 13:20:00
1043,2016-05-10 13:30:00
1044,2016-05-10 13:40:00
1045,2016-05-10 13:50:00
1046,2016-05-10 14:00:00
1047,2016-05-10 14:10:00
1048,2016-05-10 14:20:00
1049,2016-05-10 14:30:00
1050,2016-05-10 14:40:00
1051,2016-05-10 14:50:00
1052,2016-05-10 15:00:00
1053,2016-05-10 15:10:00
1054,2016-05-10 15:20:00
1055,2016-05-10 15:30:00
1056,2016-05-10 15:40:00
1057,2016-05-10 15:50:00
1058,2016-05-10 16:00:00
1059,2016-05-10 16:10:00
1060,2016-05-10 16:20:00
1061,2016-05-10 16:30:00
1062,2016-05-10 16:40:00
1063,2016-05-10 16:50:00
1064,2016-05-10 17:00:00
1065,2016-05-10 17:10:00
1066,2016-05-10 17:20:00
1067,2016-05-10 17:30:00
1068,2016-05-10 17:40:00
1069,2016-05-10 17:50:00
1070,2016-05-10 18:00:00
1071,2016-05-10 18:10:00
1072,2016-05-10 18:20:00
1073,2016-05-10 18:30:00
1074,2016-05-10 18:40:00
1075,2016-05-10 18:50:00
1076,2016-05-10 19:00:00
1077,2016-05-10 19:10:00
1078,2016-05-10 19:20:00
1079,2016-05-10 19:30:00
1080,2016-05-10 19:40:00
1081,2016-05-10 19:50:00
1082,2016-05-10 20:00:00
1083,2016-05-10 20:10:00
1084,2016-05-10 20:20:00
1085,2016-05-10 20:30:00
1086,2016-05-10 20:40:00
1087,2016-05-10 20:50:00
1088,2016-05-10 21:00:00
1089,2016-05-10 21:10:00
1090,2016-05-10 21:20:00
1091,2016-05-10 21:30:00
1092,2016-05-10 21:40:00
1093,2016-05-10 21:50:00
1094,2016-05-10 22:00:00
1095,2016-05-10 22:10:00
1096,2016-05-10 22:20:00
1097,2016-05-10 22:30:00
1098,2016-05-10 22:40:00
1099,2016-05-10 22:50:00
1100,2016-05-10 23:00:00
1101,2016-05-10 23:10:00
1102,2016-05-10 23:20:00
1103,2016-05-10 23:30:00
1104,2016-05-10 23:40:00
1105,2016-05-10 23:50:00
1106,2016-05-11 00:00:00
1107,2016-05-11 00:10:00
1108,2016-05-11 00:20:00
1109,2016-05-11 00:30:00
1110,2016-05-11 00:40:00
1111,2016-05-20 18:00:00
1112,2016-05-20 18:10:00
1113,2016-05-20 18:20:00
1114,2016-05-20 18:30:00
1115,2016-05-20 18:50:00
1116,2016-05-20 19:00:00
1117,2016-05-20 19:40:00
1118,2016-05-20 19:50:00
1119,2016-05-20 20:00:00
1120,2016-05-20 20:10:00
1121,2016-05-20 20:20:00
1122,2016-05-20 20:30:00
1123,2016-05-20 20:40:00
1124,2016-05-20 20:50:00
1125,2016-05-20 21:00:00
1126,2016-05-20 21:10:00
1127,2016-05-20 21:20:00
1128,2016-05-20 21:30:00
1129,2016-05-20 21:40:00
1130,2016-05-20 21:50:00
1131,2016-05-20 22:00:00
1132,2016-05-20 22:10:00
1133,2016-05-20 22:20:00
1134,2016-05-20 22:30:00
1135,2016-05-20 22:40:00
1136,2016-05-20 22:50:00
1137,2016-05-20 23:00:00
1138,2016-05-20 23:10:00
1139,2016-05-20 23:20:00
1140,2016-05-20 23:30:00
1141,2016-05-21 00:00:00
1142,2016-05-21 00:10:00
1143,2016-05-21 01:00:00
1144,2016-05-21 01:10:00
1145,2016-05-21 02:40:00
1146,2016-05-21 02:50:00
1147,2016-05-21 03:00:00
1148,2016-05-21 03:10:00
1149,2016-05-21 03:30:00
1150,2016-05-21 04:00:00
1151,2016-05-21 04:10:00
1152,2016-05-21 04:30:00
1153,2016-05-21 04:50:00
