,T1
3306,22.087379590984767
3307,22.011959652514186
3308,22.061453240865163
3309,21.817056204776158
3310,21.96709468123847
3311,21.81352722430756
3312,22.015419761065765
3313,21.77800549565595
3314,21.58070540528882
3315,21.814533219580387
3316,21.684105086314386
3317,21.8120711521882
3318,21.83292157250412
3319,21.83531303895349
3320,21.796044404499078
3321,21.832505939474157
3322,21.99818162556972
3323,22.22936665051756
3324,22.407746891420288
3325,22.202917215289254
3326,22.324819444321303
3327,22.511666103047126
3328,22.47435903464653
3329,22.517735633658532
3330,22.428306849604393
3331,22.517812301486487
3332,22.692244878330644
3333,22.504584912821983
3334,22.611288372534705
3335,22.733444666012996
3336,22.57090243649629
3337,22.621111529152554
3338,22.598213352377527
3339,22.73349710780213
3340,22.469507884366315
3341,22.615230269494017
3342,22.554976800224022
3343,22.733130167382804
3344,22.659641674155218
3345,22.505180370554477
3346,22.55760920011084
3347,22.62899032058852
3348,22.43065712590481
3349,22.40903237969664
3350,22.307638774993123
3351,22.16000339873573
3352,22.35473386955539
3353,22.507025485557552
3354,22.354949510842115
3355,22.15522225065838
3356,22.095407284983068
3357,21.96491177611507
3358,21.92328281153948
3359,21.974880530467587
3360,21.851497539333266
3361,21.775456336608038
3362,21.894890214279272
3363,21.93007558010488
3364,21.81928821107068
3365,21.659439004489766
3366,21.48380834291001
3367,21.495266104163857
3368,21.726467917901243
3369,21.484211549206318
3370,21.631596023252182
3371,21.48689117976856
3372,21.526939236081358
3373,21.665773153984645
3374,21.549639584723405
3375,21.52609482366197
3376,21.329658175285736
3377,21.278085823374933
3378,21.397063079377023
3379,21.370673810773653
3380,21.35410378148265
3381,21.46298770634041
3382,21.193591567608074
3383,21.106145034244197
3384,21.207457676015018
3385,21.203357943846246
3386,21.22023834648129
3387,21.14791511854095
3388,21.128757546098427
3389,21.042650589391307
3390,21.00971201699197
3391,21.085341343559342
3392,20.9912771961623
3393,20.923888652564266
3394,20.95010189035548
3395,20.76563386792484
3396,20.722575797418187
3397,20.88961414129665
3398,21.086554758594826
3399,20.865049122082013
3400,20.573890136075477
3401,20.829441573467008
3402,20.927142968893207
3403,20.87939211586288
3404,21.051391991376267
3405,20.73512011390196
3406,20.88192870509825
3407,20.633527713964146
3408,20.85361782135437
3409,20.773924506924924
3410,20.901952293180198
3411,20.825962253761123
3412,20.770489162780407
3413,20.857415682101184
3414,20.70310127039605
3415,20.670200217354747
3416,20.816897392165803
3417,20.617788640287987
3418,20.723722510662288
3419,20.71101074684853
3420,20.585905821689803
3421,20.874430649809085
3422,20.56219418250665
3423,20.652258029686173
3424,20.539278800712875
3425,20.65049294949981
3426,20.681643173485643
3427,20.63971137274649
3428,20.741137867724387
3429,20.680604937201945
3430,20.76460750670877
3431,20.935500042957898
3432,21.066108375377244
3433,21.096012833821586
3434,20.86589112831412
3435,21.24706005184295
3436,21.24203436837608
3437,21.30612026905583
3438,21.41999882853321
3439,21.234020369414846
3440,21.5023748744326
3441,21.367798879119746
3442,21.49287116003073
3443,21.39167535034294
3444,21.62902870510665
3445,21.832208076649508
3446,22.06741396881052
3447,21.99481522652004
3448,21.891670969236273
3449,22.085529580993175
3450,22.18524490678949
3451,22.169153106402554
3452,22.415652752939195
3453,22.355305521232754
3454,22.193026935379862
3455,22.385192219892893
3456,22.704908723241626
3457,22.47816249892965
3458,22.47326181085619
3459,22.492063439688145
3460,22.455062592996
3461,22.68692449655469
3462,22.547749439991172
3463,22.605304396729835
3464,22.608260742697407
3465,22.72743814068856
3466,22.66814483665648
3467,22.976129166148354
3468,23.007923413823537
3469,23.244909969856053
3470,23.194251660722276
3471,23.00537151547695
3472,23.19240647723257
3473,23.149647725847988
3474,23.36227614129505
3475,23.224737864741577
3476,23.135537276675784
3477,23.2562712349797
3478,23.111845464628402
3479,23.09373643747352
3480,23.04195855606447
3481,22.934901049265804
3482,23.075841858589158
3483,22.91538893891729
3484,22.801642404873856
3485,23.026066608613124
3486,22.7174475583695
3487,22.539002205543447
3488,22.736387484974014
3489,22.762311498858065
3490,22.91998584236646
3491,22.753243976785306
3492,22.726698747186244
3493,22.623374040873145
3494,22.614553844744183
3495,22.57896664706389
3496,22.634478402450494
3497,22.564031696088314
3498,22.45254323097624
3499,22.383531145632404
3500,22.621691730230236
3501,22.3068824887611
3502,22.371063033222146
3503,22.09470638382584
3504,22.017265883769785
3505,21.905436678372673
3506,22.020531799435254
3507,22.214805711374954
3508,22.22209323339595
3509,21.927904459193435
3510,21.86950848474256
3511,21.82966906737777
3512,21.74559391079281
3513,21.91306046478753
3514,21.729950856738434
3515,21.800227751480843
3516,21.824425852374986
3517,21.718562039835923
3518,21.848704960377216
3519,21.73067474552304
3520,21.682607832592858
3521,21.69750792408751
3522,21.58973657308057
3523,21.46933056795864
3524,21.615240288693318
3525,21.52124423720211
3526,21.721077294214204
3527,21.60619931838937
3528,21.523911869463006
3529,21.40991583436691
3530,21.678799792381177
3531,21.476808750366747
3532,21.51202996754294
3533,21.333451926623532
3534,21.33606308566172
3535,21.510761695061547
3536,21.37950869378375
3537,21.382446606060764
3538,21.377987149106872
3539,21.254262446895087
3540,21.20453305247695
3541,21.2604981727947
3542,21.292831499759906
3543,21.297861830155124
3544,21.354461517653192
3545,21.37359488808973
3546,21.24010858460437
3547,21.192392683945954
3548,21.28237454627698
3549,21.412034684812898
3550,21.520077262825357
3551,21.294461293633162
3552,21.21763098770508
3553,21.291467954751717
3554,20.952380970392586
3555,21.28035296508387
3556,21.178627037110623
3557,21.268420791628547
3558,20.99165125486864
3559,21.300555969451523
3560,21.095874058013607
3561,21.150607338290264
3562,21.33120428177521
3563,21.24576500348648
3564,21.31959796550348
3565,21.29246724046249
3566,21.258778649330424
3567,21.435120754598696
3568,21.24558710288528
3569,21.346582289413842
3570,21.40257671319398
3571,21.53880709179337
3572,21.479842171216102
3573,21.4241402227522
3574,21.721953513531016
3575,21.466010635260318
3576,21.58426365595353
3577,21.65202351829032
3578,21.5785758797856
3579,21.75136981004119
3580,22.016957296200523
3581,22.045527823571373
3582,22.174590054189387
3583,21.852825722606667
3584,22.15426615916857
3585,21.890874762000657
3586,22.080410722843528
3587,22.19698426674676
3588,22.020871627493715
3589,22.226740362584934
3590,22.077843050626683
3591,22.12708760977736
3592,22.129358234055136
3593,22.09843128913785
3594,22.099844800581746
3595,22.120484662803094
3596,22.18496887729616
3597,22.07322169616644
3598,22.285496581599503
3599,22.245135172077195
3600,22.20301729426585
3601,22.353368025122442
3602,22.221575538389782
3603,22.407495787641
3604,22.272805755826322
3605,22.35232059555384
3606,22.281980019786648
3607,22.45225534402471
3608,22.61229671816523
3609,22.7014910851955
3610,22.590410341773712
3611,22.78598758459093
3612,22.89432437316104
3613,22.743536822609325
3614,22.77896651683295
3615,22.865522959202018
3616,22.90745993486687
3617,22.93521798079393
3618,22.790244100033608
3619,23.06941460842631
3620,22.90600845988564
3621,22.961013196421472
3622,22.968341369043088
3623,22.796012671728725
3624,22.739455597796645
3625,22.85511352735654
3626,22.94913221047848
3627,22.84848668261814
3628,22.87073724200215
3629,22.54261673951698
3630,22.891861249794086
3631,22.71484260047232
3632,22.70430207304692
3633,22.542007672884264
3634,22.618031316098147
3635,22.563102199224176
3636,22.31873471316851
3637,22.445316744876735
3638,22.30687480281964
3639,22.359303572907038
3640,22.553424382258424
3641,22.260433358268337
3642,22.3323778293377
3643,22.393246731077767
3644,22.15768234550952
3645,22.33382561879404
3646,22.164905942665477
3647,22.26345342976332
3648,21.995122423543183
3649,22.103372830646453
3650,21.93265467305541
3651,21.947170180231165
3652,22.063889060208282
3653,21.909098234076932
3654,21.928331614071364
3655,21.890824290123547
3656,21.958959664466988
3657,21.755746807327355
3658,21.64373772215003
3659,21.778156346349736
3660,21.59543825568482
3661,21.675183862648407
3662,21.576638997533298
3663,21.518364039901705
3664,21.542465997053565
3665,21.67326676835219
3666,21.610608484297423
3667,21.642377695151982
3668,21.377765467012388
3669,21.54926308062891
3670,21.465117366886147
3671,21.493060017966474
3672,21.451660105746182
3673,21.46724253337363
3674,21.34605611125484
3675,21.32978696794568
3676,21.36867084702053
3677,21.51324519795592
3678,21.525072074050247
3679,21.326136210811647
3680,21.196480490665678
3681,21.21697083639384
3682,21.337120980522045
3683,21.220709450331
3684,21.253912069237792
3685,21.245118925967745
3686,21.215911009455024
3687,21.136110525195075
3688,21.27358754716643
3689,21.20257009497494
3690,21.105171030875358
3691,21.10582532238652
3692,21.012388336771867
3693,21.18031696209389
3694,21.12501520209971
3695,20.998842537238268
3696,21.002708920434774
3697,21.06675937576085
3698,20.907906109426232
3699,21.035084889817245
3700,20.97102973119821
3701,21.07232538644902
3702,21.229762913901784
3703,21.060248271376008
3704,20.983852460106625
3705,21.115911283532654
3706,21.08206222898126
3707,21.003772766461168
3708,21.051930341710232
3709,21.14352928441401
3710,20.96529384352118
3711,21.156368773490502
3712,20.889304231619114
3713,20.801330136345747
3714,21.127266588824956
3715,20.913854016976046
3716,21.01223860071462
3717,20.905188266279065
3718,21.02757102668786
3719,20.954593963179946
3720,20.912721702454835
3721,21.10670784592388
3722,21.05023731678397
3723,21.130919358742112
3724,20.899646262355407
3725,20.826526176342163
3726,20.82149897725916
3727,20.726818950541887
3728,20.86220998192333
3729,20.801432407608157
3730,21.01368454762593
3731,20.887959510678865
3732,20.92786126828231
3733,20.6859756524128
3734,20.822356127422058
3735,20.817359482678896
3736,20.881675968594887
3737,21.020707874812025
3738,21.11936591142488
3739,21.18590552586611
3740,21.2538768423068
3741,21.133938648886872
3742,20.99833635272617
3743,21.146445194808642
3744,21.2399105476389
3745,20.991519838393806
3746,21.226961384702523
3747,21.49417878653768
3748,21.48343365271125
3749,21.390812516294872
3750,21.522561768288213
3751,21.309754625262784
3752,21.424932452941388
3753,21.668997590557147
3754,21.659648615162567
3755,21.851456406801397
3756,21.875286642865273
3757,22.11931426279428
3758,22.244948942786678
3759,22.08790265761736
3760,22.55159940573012
3761,22.415797896864404
3762,22.524708029762202
3763,22.584578970389988
3764,22.719448586971765
3765,22.62736061447795
3766,22.78957188841126
3767,23.003557406853727
3768,23.11354290735374
3769,23.14155041809576
3770,23.248479526700592
3771,23.135048037026774
3772,23.32194178717941
3773,23.292823980529477
3774,23.08300562087621
3775,23.235720455633768
3776,23.128789533128707
3777,23.17888115815846
3778,23.212464172111172
3779,23.19268035499055
3780,23.309701744378422
3781,23.029999111617798
3782,22.96892175249681
3783,23.021346647979087
3784,22.871353304695536
3785,22.7853905692888
3786,22.811990845024944
3787,22.852471740214032
3788,22.860585790717312
3789,22.82784524893352
3790,22.69024559600909
3791,22.50248277035864
3792,22.436344159323312
3793,22.463735920440055
3794,22.560623966927533
3795,22.414963434827012
3796,22.436967635606926
3797,22.35367890103576
3798,22.273526571576443
3799,22.17456585293415
3800,22.084304903266005
3801,22.060368542655105
3802,22.19943797477332
3803,21.920914016379328
3804,22.164083124699808
3805,21.9880339374528
3806,22.166295455882853
3807,21.9714291957032
3808,21.782033058958408
3809,21.938922303168372
3810,21.795001398759602
3811,21.81128980864248
3812,21.62914363847495
3813,21.859710541327104
3814,21.73831694894188
3815,21.701224389150862
3816,21.70654027147692
3817,21.496064482115386
3818,21.40187123894609
3819,21.32923572122313
3820,21.660573092991907
3821,21.664109102882023
3822,21.50133467879618
3823,21.505617564753702
3824,21.74483684441797
3825,21.394677390151237
3826,21.499354862529255
3827,21.605697154342664
3828,21.522050274881973
3829,21.406672010785357
3830,21.44294991819061
3831,21.430928158447088
3832,21.25269888010692
3833,21.286028022523148
3834,21.3011319255817
3835,21.223507017442667
3836,21.369526910425808
3837,21.064081087724798
3838,21.094299148239585
3839,21.390486504788527
3840,21.18688177685124
3841,21.335210890920234
3842,21.21229740672029
3843,21.299132054263016
3844,21.14402915812453
3845,21.314958424489927
3846,21.2390169455898
3847,21.27245272317411
3848,21.062874483928628
3849,21.14965020920771
3850,21.23229073116785
3851,21.317387691841127
3852,21.2729910205294
3853,21.245161867531387
3854,21.334180607698396
3855,21.36092979429115
3856,21.179567204802733
3857,21.10028661609009
3858,21.27474011809292
3859,21.235376731796443
3860,21.167473705320422
3861,21.125471068313512
3862,21.24968101204875
3863,21.03875897605561
3864,21.13286244281553
3865,21.246098992070344
3866,21.211258733900856
3867,21.279734100661365
3868,21.09412002783125
3869,21.10413460514029
3870,21.24902942739783
3871,21.188123835731172
3872,21.17118149941954
3873,21.23388155579438
3874,21.160989222400477
3875,21.21390257577047
3876,21.187285279427247
3877,21.035735700809475
3878,21.394128782042795
3879,21.257822127506994
3880,21.338814133204718
3881,21.167370467963906
3882,21.271472751986387
3883,21.35799801983409
3884,21.522200323946763
3885,21.31909390367482
3886,21.414273331515826
3887,21.06046187760192
3888,21.222672260384687
3889,21.365144875000286
3890,21.335430423689264
3891,21.23120222714821
3892,21.11713380431314
3893,21.179383049868054
3894,21.106899071259875
3895,21.29883259985589
3896,21.3374951122226
3897,21.268819276599316
3898,21.511781322411203
3899,21.680256981391924
3900,21.453826419500253
3901,21.649615485454632
3902,21.943136957235627
3903,22.050894751716925
3904,22.11175380713297
3905,21.98299864794276
3906,21.976227360907835
3907,22.39436130412114
3908,22.352024951925024
3909,22.439771925477398
3910,22.42933188701301
3911,22.356163389388946
3912,22.43938036132698
3913,22.369432345919446
3914,22.53873719181091
3915,22.518730415793538
3916,22.466044303650275
3917,22.12073600017036
3918,22.240465687872785
3919,22.32986281158857
3920,22.405736697955813
3921,22.387590058856006
3922,22.14698094227107
3923,22.12097711295278
3924,22.199311489570828
3925,22.083140637481996
3926,22.066216976476365
3927,22.1198576778576
3928,21.913760830026185
3929,21.815220027635583
3930,22.03857038075233
3931,21.983299707188635
3932,21.93812308169271
3933,21.80642557659926
3934,22.04536878928969
3935,21.875675323695997
3936,21.746808428186192
3937,21.787659708683485
3938,21.94492500211991
3939,21.65148411918818
3940,21.895447290566192
3941,21.670295448086996
3942,21.66000824837057
3943,21.619301561412808
3944,21.600953107119807
3945,21.650212540633426
3946,21.410125777406
3947,21.640031635818172
3948,21.733069646599
3949,21.299791374765906
3950,21.4803630704244
3951,21.409789336757317
3952,21.383122789684602
3953,21.26155877161986
3954,21.303840261287746
3955,21.22772741498205
3956,21.322541177544416
3957,21.2363971517084
3958,21.061196331248677
3959,21.166983330975913
3960,21.075793298337974
3961,21.13023829210533
3962,21.2428605145529
3963,21.265460411248704
3964,21.07107317209348
3965,21.21018016212956
3966,21.115962628737442
3967,21.16110191630916
3968,21.07146177867085
3969,20.98569409148552
3970,20.98733450858196
3971,20.9823007998313
3972,20.88577082763217
3973,21.023632866343483
3974,20.981102456811744
3975,20.981650953131627
3976,20.70676177119153
3977,20.819565158576612
3978,20.828936800096237
3979,20.96926754163797
3980,20.599250460034998
3981,20.789989330388337
3982,20.98067756183796
3983,21.126367437957004
3984,21.13931220634834
3985,21.10453073613426
3986,20.8688676980512
3987,20.92670324443554
3988,20.983795161759204
3989,21.025773554926804
3990,20.841290665370973
3991,20.81201901747744
3992,20.958344836975016
3993,20.92456018972636
3994,20.811989220408602
3995,20.862449182450145
3996,20.891077152486012
3997,20.977115718789133
3998,20.70648914147279
3999,20.72958963464832
4000,21.084939080046496
4001,20.91684735336746
4002,20.99464493482425
4003,21.16572832651938
4004,21.0686203477012
4005,21.0967233800618
4006,21.044076344002615
4007,21.119107618895345
4008,21.06397999602667
4009,21.05452684437461
4010,20.955943886232237
4011,21.135859819558625
4012,21.327082982472085
4013,21.241566024014205
4014,21.133954480215877
4015,21.31463571734322
4016,21.26489604934021
4017,21.403341245894982
4018,21.16479934159945
4019,21.319248803202022
4020,21.374380658979746
4021,21.27421153843313
4022,21.27763391229497
4023,21.39178721068204
4024,21.323366861692413
4025,21.52687797650617
4026,21.203753982060338
4027,21.431549869064163
4028,21.441657102092602
4029,21.45900810095872
4030,21.463792478336423
4031,21.763532204553577
4032,21.633183084197267
4033,21.894010669864574
4034,21.803462029182683
4035,22.031365150003392
4036,22.24190126894836
4037,22.424898874734755
4038,22.482257956361327
4039,22.816411383839217
4040,22.952776382816488
4041,23.1267067193512
4042,23.109859873534578
4043,23.25145073265007
4044,23.450200820524827
4045,23.525321266221713
4046,23.679261919691356
4047,23.74368706032176
4048,23.96449952085673
4049,23.89404165484683
4050,23.8138857199632
4051,23.860544138389123
4052,23.83142846226159
4053,23.78592691503745
4054,23.876282719312638
4055,23.728420188390245
4056,23.77624645850477
4057,23.60562411218121
4058,23.901986574127477
4059,23.585106375715046
4060,23.98633935849832
4061,23.67836676063323
4062,23.60039806274435
4063,23.56507264425137
4064,23.50692162616935
4065,23.481189656802574
4066,23.424065297053108
4067,23.427603970901394
4068,23.395794575610203
4069,23.266572042246715
4070,23.40150290010692
4071,23.182473946260718
4072,23.204394763062865
4073,23.066248180297
4074,23.03747824872898
4075,23.095049023878914
4076,22.856340690308762
4077,22.928033674686624
4078,22.732010864314688
4079,22.85325824163802
4080,22.5122466046932
4081,22.884001565340892
4082,22.637699895119553
4083,22.58438869019568
4084,22.64161050606982
4085,22.491024134069363
4086,22.524319830006448
4087,22.32081923075787
4088,22.471169811176964
4089,22.326610797965245
4090,22.212736470212906
4091,22.286234019637103
4092,22.18163914236173
4093,22.087377567279145
4094,22.0244188260988
4095,22.1624803705866
4096,21.96394736852989
4097,21.980235440370677
4098,21.90825469505099
4099,21.635974364731346
4100,21.946055145685435
4101,21.90646381222465
4102,21.93995971008524
4103,21.828110914977255
4104,21.85549018998298
4105,21.850827162779478
4106,21.81523646400173
4107,21.76812085341329
4108,21.835129680568443
4109,21.62710327480252
4110,21.561788050193485
4111,21.479169156653533
4112,21.648124684107614
4113,21.564141609650587
4114,21.45295399178729
4115,21.435491932800293
4116,21.343766016844445
4117,21.48324198376136
4118,21.502507087532745
4119,21.222700766992816
4120,21.327085401008514
4121,21.519652356179474
4122,21.317654106723488
4123,21.477292796336002
4124,21.4388099786726
4125,21.373774722240807
4126,21.52425574212719
4127,21.495060659412694
4128,21.501638749823584
4129,21.420579749472363
4130,21.184982154547985
4131,21.2917350330158
4132,21.25066207641036
4133,21.38394421750941
4134,21.42322955816239
4135,21.292170332114548
4136,21.27981095553836
4137,21.38701670205707
4138,21.226413966077388
4139,21.428713117963323
4140,21.221893615972355
4141,21.506487035102687
4142,21.364893733723754
4143,21.156800758942023
4144,21.174572630360586
4145,21.286939524858397
4146,21.349391270369914
4147,21.430028696910306
4148,21.660877833827424
4149,21.453433255023192
4150,21.6320815865455
4151,21.411470634655306
4152,21.742767650643483
4153,21.704868631527
4154,21.922386603232237
4155,21.855920610059066
4156,22.02947462304389
4157,21.959092611747216
4158,21.936179959631747
4159,22.00566156372333
4160,21.855309378445483
4161,21.88349502138582
4162,21.765870176719762
4163,21.92117500595614
4164,21.979785689126047
4165,21.964911928554926
4166,22.19923881903385
4167,22.07622792524155
4168,22.208622258332802
4169,22.462699692885884
4170,22.367586271744628
4171,22.416633330095
4172,22.346658724561948
4173,22.15714031966844
4174,22.419434174400248
4175,22.302617996913906
4176,22.1702820833713
4177,22.166444859997906
4178,22.259406779669284
4179,22.431462862265743
4180,22.39513887416661
4181,22.26034911355094
4182,22.35843001511803
4183,22.408477367815014
4184,22.524200748499545
4185,22.500017485985907
4186,22.2746578598856
4187,22.421683297127718
4188,22.44829364604632
4189,22.527846691895572
4190,22.755217986695214
4191,22.81722128014016
4192,22.85164834318479
4193,22.91428720947413
4194,23.030220968581855
4195,22.927635738702016
4196,22.960302818658548
4197,22.863542872551516
4198,22.992104264192943
4199,23.087405812700187
4200,23.02918543588564
4201,23.04897882332572
4202,23.22626719052886
4203,22.898608577617672
4204,22.90719532557301
4205,22.782601660697235
4206,22.9173587393837
4207,22.917305219616562
4208,22.88717794034309
4209,22.88704982926666
4210,22.72543379146593
4211,23.092594160036963
4212,22.61007957554205
4213,22.68180026350897
4214,22.650666622177138
4215,22.509363130157293
4216,22.817554746228428
4217,22.476491061491227
4218,22.383637778104085
4219,22.25192754552768
4220,22.232924635709807
4221,22.36096561869471
4222,22.30164579413528
4223,22.15117248438521
4224,22.02539559790841
4225,21.993622749408704
4226,22.166452973224448
4227,22.05311649622009
4228,22.179997746579403
4229,22.103747902904487
4230,22.09779305585218
4231,21.899950454839235
4232,21.834752335215416
4233,21.742550132409388
4234,21.829881651756725
4235,21.862304701945938
4236,21.70206064953547
4237,21.618750548586515
4238,21.6269789657773
4239,21.27977746357461
4240,21.487388187645593
4241,21.382871959085666
4242,21.583805024431282
4243,21.50381505209322
4244,21.611593943001914
4245,21.35807569000038
4246,21.27086606097212
4247,21.48359143684781
4248,21.322398203531357
4249,21.43870719910832
4250,21.311668970005837
4251,21.261324001237217
4252,21.293367303718266
4253,21.124377586367594
4254,21.20553859964489
4255,21.106727766113465
4256,21.09333007540372
4257,21.20869180944044
4258,20.801607497799115
4259,21.03005168935714
4260,21.050858151872934
4261,21.04222589791945
4262,20.96265939910416
4263,21.09062311059723
4264,20.99429530733622
4265,20.87863940345721
4266,20.96245381579532
4267,21.064573113901158
4268,20.981468897049066
4269,21.048224861853626
4270,21.060873163152852
4271,20.896928052028613
4272,20.956632976749304
4273,20.78984717459727
4274,20.83089374222294
4275,20.993810729194514
4276,20.92906682161777
4277,21.068574651680887
4278,20.91038525697669
4279,21.053391683017193
4280,20.912391289827923
4281,20.92037602313261
4282,20.750975838093094
4283,20.73085363385155
4284,20.658775519498967
4285,20.739512162777824
4286,20.6850163430168
4287,20.7360258097917
4288,20.715326255190515
4289,20.823949647438965
4290,20.720024068853792
4291,20.918716840533584
4292,20.827660617114123
4293,20.601072114469627
4294,20.80058340078148
4295,20.52318078530997
4296,20.561941713445293
4297,20.626193758577507
4298,20.622305261453388
4299,20.578202202745885
4300,20.66239691478149
4301,20.485656944433863
4302,20.611812622062367
4303,20.511478597742187
4304,20.559475461937648
4305,20.309827843680647
4306,20.56411845375017
4307,20.694362804753037
4308,20.666547000173395
4309,20.714095931038933
4310,20.48757401772157
4311,20.61211597310345
4312,20.540553717564283
4313,20.634714718775122
4314,20.678489014728655
4315,20.495626980699214
4316,20.678338271148267
4317,20.601714860254763
4318,20.460139072268085
4319,20.514981445182684
4320,20.375057105711036
4321,20.473696861559016
4322,20.511186094251304
4323,20.475253903954766
4324,20.55091800389801
4325,20.416718283962613
4326,20.605103852100363
4327,20.491502089737306
4328,20.512686669118334
4329,20.57503335128163
4330,20.554968174483488
4331,20.684961100590378
4332,20.682258905856372
4333,20.80445926645126
4334,20.84706619391711
4335,20.780128240488
4336,20.991349057928737
4337,20.97290434846069
4338,21.148907505363585
4339,20.95644401279512
4340,21.24484291862461
4341,21.22529063523796
4342,21.471968962309973
4343,21.137732292417752
4344,21.152520576344088
4345,21.22593447995312
4346,21.154423307139254
4347,21.322566865333627
4348,21.357579896349797
4349,21.51123605853828
4350,21.5095735310622
4351,21.21689634101227
4352,21.407958105741514
4353,21.42255864344589
4354,21.35387238469471
4355,21.399592414520203
4356,21.515242408434442
4357,21.274022348978622
4358,21.1930014771397
4359,21.48040013159913
4360,21.39094783428979
4361,21.202491264090373
4362,21.186842143355136
4363,21.17842733243964
4364,21.08009078305413
4365,20.976506910564503
4366,20.904463432929173
4367,21.01981798419576
4368,20.726551800241
4369,20.89758438759595
4370,20.90768718355262
4371,20.860812719583784
4372,20.787671716103734
4373,20.792313714603925
4374,20.888499333289108
4375,21.124992508772102
4376,20.805696431671244
4377,20.756048947315254
4378,20.774483765054864
4379,20.630723321659595
4380,20.74661344226868
4381,20.763172422432376
4382,20.65472648937792
4383,20.83473237403024
4384,20.472974813831996
4385,20.572829082130088
4386,20.42684722681997
4387,20.532947837083107
4388,20.520464770287788
4389,20.49747094889637
4390,20.40632606793471
4391,20.61102764495345
4392,20.39892573160874
4393,20.271178626056315
4394,20.352128647286147
4395,20.078213170617087
4396,20.272892646498338
4397,19.997566402359297
4398,20.226796574887114
4399,20.044731999234322
4400,20.072903793374213
4401,19.959329943480533
4402,20.019385052112405
4403,20.203142232471027
4404,19.90851738428991
4405,19.93027843492904
4406,20.04306318217548
4407,20.142428649992638
4408,19.910765516302824
4409,19.8832597904624
4410,19.89901978334612
4411,19.88374158800881
4412,19.69682615826429
4413,19.91422876570056
4414,19.819125577553283
4415,19.99319819710659
4416,19.857722255328138
4417,19.852498702854973
4418,19.774809082966414
4419,19.95966725351518
4420,19.988936014440227
4421,19.959425803614444
4422,19.82697812089641
4423,19.765793946579247
4424,19.92103237830205
4425,19.77691367415336
4426,20.03017673250177
4427,20.084482931733888
4428,19.6966385338324
4429,19.865041517211907
4430,19.93361070272691
4431,20.083391155522214
4432,19.85180264808318
4433,19.87081514202505
4434,19.924285175981694
4435,19.707895151488003
4436,19.9019947065634
4437,19.82584837383952
4438,20.180819882057182
4439,20.173116681979423
4440,20.26202318132853
4441,20.193562515712827
4442,20.40644626921165
4443,20.383643825111253
4444,20.688015548364827
4445,20.58358284068488
4446,20.71507013198487
4447,20.666043484711974
4448,20.559994280312935
4449,20.850583670687907
4450,20.888612711706763
4451,20.989862485721808
4452,20.966071206466808
4453,20.90701780025479
4454,21.155330075227152
4455,21.012688410828567
4456,21.008608490832373
4457,21.275441497438138
4458,21.089028331314864
4459,21.219698550901263
4460,21.320962562642514
4461,21.153368811736676
4462,21.407830183491868
4463,21.34429239554305
4464,21.551129639386787
4465,21.794660659907088
4466,21.87862374425311
4467,21.593738564123086
4468,21.910884359310323
4469,21.824970684840217
4470,21.908194385444137
4471,22.115577248149737
4472,22.252770439649463
4473,22.117811903990127
4474,22.276055539359483
4475,22.61560331883232
4476,22.612568976710715
4477,22.965391843046422
4478,23.000909909986266
4479,22.97174045431323
4480,23.04609724795269
4481,23.07625653964929
4482,23.1760799694666
4483,23.126340921730794
4484,23.0536965715415
4485,23.06011083685412
4486,23.00330450555649
4487,23.249486867326933
4488,23.057482405861574
4489,22.86000546514327
4490,22.82422312939603
4491,22.81411610076581
4492,22.756910575391288
4493,22.89258430797237
4494,22.774200374894203
4495,22.63981653800428
4496,22.649631391946997
4497,22.659796526365465
4498,22.562421989172982
4499,22.69941129160397
4500,22.49133880016893
4501,22.43314537275544
4502,22.253632365951944
4503,22.530178362527018
4504,22.113707888122235
4505,22.218475258372106
4506,22.177462153384514
4507,22.212941393259555
4508,22.340199916994518
4509,22.210654274213475
4510,21.975328852032064
4511,21.945484364678208
4512,21.655966683771407
4513,21.76806567271886
4514,21.760943696252696
4515,21.70459673752417
4516,21.72265778108664
4517,21.72296017433364
4518,21.60718908941609
4519,21.757603627874907
4520,21.53114468102015
4521,21.592217074562157
4522,21.569975503373122
4523,21.493027265228076
4524,21.405878877267426
4525,21.425082657014453
4526,21.398538416688517
4527,21.246632967531788
4528,21.33350008419286
4529,21.3485186645324
4530,21.303964033612804
4531,21.143168062955894
4532,21.225867398001693
4533,21.20261235629561
4534,21.174774297709302
4535,21.315544524948088
4536,21.132389370173296
4537,20.918239853237807
4538,21.09682752849368
4539,20.863978114158968
4540,20.84887139320589
4541,20.912549863435665
4542,20.919172552772586
4543,20.624753346143123
4544,20.68428085264788
4545,20.94231641788702
4546,20.66778118034671
4547,20.673031475496927
4548,20.519202398653594
4549,20.600898077389047
4550,20.61333665312788
4551,20.3595921773805
4552,20.603776723677374
4553,20.5935482756327
4554,20.67080421502407
4555,20.550872571685765
4556,20.442507212691275
4557,20.65555753148832
4558,20.621301643523548
4559,20.489794653531515
4560,20.516940174829678
4561,20.520056085630774
4562,20.550949574624227
4563,20.640201801750372
4564,20.358676781931784
4565,20.511264009202677
4566,20.33108190957197
4567,20.503204067447182
4568,20.387773710066217
4569,20.407895474739824
4570,20.287082656240262
4571,20.2363040538398
4572,20.39940582111771
4573,20.425566940947697
4574,20.49207237207316
4575,20.443413436448047
4576,20.218586911602067
4577,20.43768425055801
4578,20.06097462624094
